臺北市第1選舉區,林延鳳,1
臺北市第1選舉區,陳賢蔚,2
臺北市第1選舉區,李光輝,3
臺北市第1選舉區,林杏兒,4
臺北市第1選舉區,汪志冰,5
臺北市第1選舉區,林世宗,6
臺北市第1選舉區,陳重文,7
臺北市第1選舉區,劉仕傑,8
臺北市第1選舉區,陳慈慧,9
臺北市第1選舉區,鍾佩玲,10
臺北市第1選舉區,侯漢廷,11
臺北市第1選舉區,郝淑薏,12
臺北市第1選舉區,黃?瑩,13
臺北市第1選舉區,林瑞圖,14
臺北市第1選舉區,陳思宇,15
臺北市第1選舉區,張渝江,16
臺北市第1選舉區,林志穎,17
臺北市第1選舉區,鄭穎隆,18
臺北市第1選舉區,王郁揚,19
臺北市第1選舉區,張斯綱,20
臺北市第1選舉區,蘇府庭,21
臺北市第1選舉區,黃郁芬,22
臺北市第1選舉區,楊靜宇,23
臺北市第1選舉區,項豪,24
臺北市第1選舉區,陳政忠,25
臺北市第2選舉區,陳志明,1
臺北市第2選舉區,劉榮之,2
臺北市第2選舉區,江志銘,3
臺北市第2選舉區,李明賢,4
臺北市第2選舉區,吳世正,5
臺北市第2選舉區,王孝維,6
臺北市第2選舉區,陳宥丞,7
臺北市第2選舉區,何孟樺,8
臺北市第2選舉區,吳欣岱,9
臺北市第2選舉區,李建昌,10
臺北市第2選舉區,闕枚莎,11
臺北市第2選舉區,游淑慧,12
臺北市第2選舉區,李彥秀,13
臺北市第3選舉區,郭榮先,1
臺北市第3選舉區,張文潔,2
臺北市第3選舉區,許家蓓,3
臺北市第3選舉區,吳?洋,4
臺北市第3選舉區,林柏勛,5
臺北市第3選舉區,楊寶楨,6
臺北市第3選舉區,洪士奇,7
臺北市第3選舉區,秦慧珠,8
臺北市第3選舉區,詹為元,9
臺北市第3選舉區,高毓安,10
臺北市第3選舉區,徐巧芯,11
臺北市第3選舉區,戴錫欽,12
臺北市第3選舉區,許淑華,13
臺北市第3選舉區,王鴻薇,14
臺北市第3選舉區,吳崢,15
臺北市第3選舉區,洪健益,16
臺北市第4選舉區,陳怡君,1
臺北市第4選舉區,高世俊,2
臺北市第4選舉區,林婕麗,3
臺北市第4選舉區,林亮君,4
臺北市第4選舉區,陳炳甫,5
臺北市第4選舉區,王世堅,6
臺北市第4選舉區,連紹傑,7
臺北市第4選舉區,柳采葳,8
臺北市第4選舉區,葉林傳,9
臺北市第4選舉區,顏若芳,10
臺北市第4選舉區,徐千淳,11
臺北市第4選舉區,梁文傑,12
臺北市第4選舉區,林珍羽,13
臺北市第5選舉區,劉耀仁,1
臺北市第5選舉區,郭智亭,2
臺北市第5選舉區,鍾小平,3
臺北市第5選舉區,吳沛憶,4
臺北市第5選舉區,徐立信,5
臺北市第5選舉區,吳志剛,6
臺北市第5選舉區,曾琳詒,7
臺北市第5選舉區,吳怡萱,8
臺北市第5選舉區,邵維倫,9
臺北市第5選舉區,李有宜,10
臺北市第5選舉區,張榮法,11
臺北市第5選舉區,應曉薇,12
臺北市第5選舉區,李菁琪,13
臺北市第5選舉區,王麒傑,14
臺北市第5選舉區,陳樹霖,15
臺北市第5選舉區,郭昭巖,16
臺北市第5選舉區,洪婉臻,17
臺北市第5選舉區,呂增塔,18
臺北市第6選舉區,張幸松,1
臺北市第6選舉區,張四維,2
臺北市第6選舉區,林泓泰,3
臺北市第6選舉區,曾獻瑩,4
臺北市第6選舉區,王閔生,5
臺北市第6選舉區,華珮君,6
臺北市第6選舉區,鄭淑娟,7
臺北市第6選舉區,詹晉鑒,8
臺北市第6選舉區,高揚凱,9
臺北市第6選舉區,李柏毅,10
臺北市第6選舉區,蘇恆,11
臺北市第6選舉區,林岳龍,12
臺北市第6選舉區,趙怡翔,13
臺北市第6選舉區,張志豪,14
臺北市第6選舉區,鍾沛君,15
臺北市第6選舉區,徐正文,16
臺北市第6選舉區,徐弘庭,17
臺北市第6選舉區,王欣儀,18
臺北市第6選舉區,苗博雅,19
臺北市第6選舉區,陳錦祥,20
臺北市第6選舉區,林穎孟,21
臺北市第6選舉區,簡舒培,22
臺北市第6選舉區,林元敏,23
臺北市第6選舉區,鄭建炘,24
臺北市第6選舉區,耿葳,25
臺北市第6選舉區,楊植斗,26
臺北市第6選舉區,陳聖文,27
臺北市第7選舉區,吳郁瑾 Sawmah Kawlo,1
臺北市第7選舉區,李芳儒,2
臺北市第8選舉區,李傅中武,1
臺北市第8選舉區,陳慧君 Mulas．Ismahasan,2
臺北市第8選舉區,高為人Sayun Watan,3
新北市第1選舉區,鄭宇恩,1
新北市第1選舉區,陳偉杰,2
新北市第1選舉區,彭莉惠,3
新北市第1選舉區,陳靜儀,4
新北市第1選舉區,陳家琪,5
新北市第1選舉區,蔡錦賢,6
新北市第2選舉區,李宇翔,1
新北市第2選舉區,郭原佑,2
新北市第2選舉區,蔡淑君,3
新北市第2選舉區,董俊宏,4
新北市第2選舉區,陳明義,5
新北市第2選舉區,宋明宗,6
新北市第2選舉區,賴秋媚,7
新北市第2選舉區,黃琦翔,8
新北市第3選舉區,張志宏,1
新北市第3選舉區,黃聖超,2
新北市第3選舉區,陳炫銘,3
新北市第3選舉區,邱吉均,4
新北市第3選舉區,許明偉,6
新北市第3選舉區,郭岱軒,7
新北市第3選舉區,陳世軒,8
新北市第3選舉區,蔡健棠,9
新北市第3選舉區,林秉宥,10
新北市第3選舉區,何語蓉,11
新北市第3選舉區,蔣根煌,12
新北市第3選舉區,陳科名,13
新北市第3選舉區,翁震州,14
新北市第3選舉區,鍾宏仁,15
新北市第3選舉區,吳香君,16
新北市第3選舉區,陳�X吉,17
新北市第3選舉區,戴湘儀,18
新北市第4選舉區,陳啟能,1
新北市第4選舉區,王威元,2
新北市第4選舉區,陳俊霖,3
新北市第4選舉區,李余典,4
新北市第4選舉區,陳宛毓,5
新北市第4選舉區,黃桂蘭,6
新北市第4選舉區,邱婷蔚,7
新北市第4選舉區,彭佳芸,8
新北市第4選舉區,李倩萍,9
新北市第4選舉區,李翁月娥,10
新北市第4選舉區,林鼎超,11
新北市第4選舉區,顏蔚慈,12
新北市第4選舉區,吳訓孝,13
新北市第4選舉區,王景弘,14
新北市第4選舉區,董俊良,15
新北市第5選舉區,林國春,1
新北市第5選舉區,劉美芳,2
新北市第5選舉區,曾煥嘉,3
新北市第5選舉區,吳達偉,4
新北市第5選舉區,王淑慧,5
新北市第5選舉區,戴瑋?,6
新北市第5選舉區,彭盛韶,7
新北市第5選舉區,周勝考,8
新北市第5選舉區,顏維?,9
新北市第5選舉區,張淑惠,10
新北市第5選舉區,李婉鈺,11
新北市第5選舉區,郭柏成,12
新北市第5選舉區,陳玉鳳,13
新北市第5選舉區,葉元之,14
