新北市烏來區第1選舉區,黃銘治,1
新北市烏來區第1選舉區,王月裡,2
新北市烏來區第1選舉區,布落.馬信,3
新北市烏來區第1選舉區,李?民,4
新北市烏來區第2選舉區,王國權,1
新北市烏來區第2選舉區,吳承翰,2
新北市烏來區第2選舉區,張德勝,3
新北市烏來區第2選舉區,陳冠憲,4
新北市烏來區第2選舉區,洪葉麗芳,5
新北市烏來區第2選舉區,沈常福,6
新北市烏來區第2選舉區,王文炳,7
新北市烏來區第3選舉區,黃清波,1
新北市烏來區第4選舉區,王俊雄,1
新北市烏來區第4選舉區,蔡成雄,2
桃園市復興區第1選舉區,黃盛,1
桃園市復興區第1選舉區,楊夢萍,2
桃園市復興區第1選舉區,江衍恒,3
桃園市復興區第1選舉區,林玉花,4
桃園市復興區第1選舉區,余文源,5
桃園市復興區第1選舉區,張倉豪,6
桃園市復興區第1選舉區,楊懷玉,7
桃園市復興區第1選舉區,森長雄,8
桃園市復興區第2選舉區,韓敬富,1
桃園市復興區第2選舉區,黃再福,2
桃園市復興區第2選舉區,黃義文,3
桃園市復興區第2選舉區,簡明仁,4
桃園市復興區第2選舉區,柯玉明,5
桃園市復興區第2選舉區,李學益,6
桃園市復興區第2選舉區,余遠山,7
桃園市復興區第3選舉區,陳榮光,1
桃園市復興區第3選舉區,林振德,2
桃園市復興區第3選舉區,劉光榮,3
桃園市復興區第3選舉區,回瀾‧誒宥,4
桃園市復興區第3選舉區,黃恆貴,5
桃園市復興區第3選舉區,姜清國,6
臺中市和平區第1選舉區,蕭有祥,1
臺中市和平區第1選舉區,陳志勇,2
臺中市和平區第1選舉區,陳宥彤,3
臺中市和平區第1選舉區,張鵬瑜,4
臺中市和平區第1選舉區,彭瑞華,5
臺中市和平區第1選舉區,許萬福,6
臺中市和平區第1選舉區,管慧莉,7
臺中市和平區第1選舉區,王秋助,8
臺中市和平區第1選舉區,葛榮正,9
臺中市和平區第1選舉區,徐裕傑,10
臺中市和平區第1選舉區,傅靜如,11
臺中市和平區第2選舉區,楊淑青,1
臺中市和平區第2選舉區,吳天祐,2
臺中市和平區第2選舉區,羅清輝,3
臺中市和平區第3選舉區,羅進玉,1
臺中市和平區第3選舉區,林永富,2
臺中市和平區第3選舉區,詹森,3
臺中市和平區第3選舉區,林吉財,4
高雄市茂林區第1選舉區,林惠娟,1
高雄市茂林區第1選舉區,江魯金雲 Malereleve‧Maabaivi,2
高雄市茂林區第1選舉區,孫佩馨,3
高雄市茂林區第1選舉區,巫榮輝,4
高雄市茂林區第1選舉區,鄭善雄 Wvake‧Larangae,5
高雄市茂林區第1選舉區,金泰華,6
高雄市茂林區第1選舉區,藍建雄,7
高雄市茂林區第2選舉區,江世平,1
高雄市茂林區第2選舉區,詹淑靜 Arui‧Kadrava,2
高雄市茂林區第2選舉區,陳奕蓁,3
高雄市茂林區第2選舉區,謝曉俊,4
高雄市桃源區第1選舉區,呂江玉英,1
高雄市桃源區第1選舉區,顏莉華,2
高雄市桃源區第1選舉區,張明雄,3
高雄市桃源區第1選舉區,高清源Talum·Takiludun,4
高雄市桃源區第1選舉區,石永貴,5
高雄市桃源區第1選舉區,余金鐘,6
高雄市桃源區第1選舉區,顏金得,7
高雄市桃源區第1選舉區,王正國,8
高雄市桃源區第1選舉區,謝翠華,9
高雄市桃源區第1選舉區,蘇國定,10
高雄市桃源區第2選舉區,張瑞雄Tahai·Balavian,1
高雄市桃源區第2選舉區,陳啟明,2
高雄市桃源區第2選舉區,陳英敏,3
高雄市桃源區第2選舉區,陳武松,4
高雄市桃源區第2選舉區,顏清順,5
高雄市那瑪夏區第1選舉區,李義雄,1
高雄市那瑪夏區第1選舉區,周孔義,2
高雄市那瑪夏區第1選舉區,林正萍,3
高雄市那瑪夏區第1選舉區,翁大勇,4
高雄市那瑪夏區第1選舉區,徐惠美,5
高雄市那瑪夏區第1選舉區,盧林秀英,6
高雄市那瑪夏區第1選舉區,彭孫美雲,7
高雄市那瑪夏區第2選舉區,柯正漢,1
高雄市那瑪夏區第2選舉區,李惠民,2
高雄市那瑪夏區第2選舉區,葉銓卿,3
高雄市那瑪夏區第2選舉區,李順德,4
高雄市那瑪夏區第2選舉區,蔡運福 Kanakanavu．Kacopuana．Upa,5
高雄市那瑪夏區第2選舉區,趙文彬 Umas．Sukluman,6
