"選舉區",登記日期,姓名,推薦之政黨,備註
"臺北市第1選舉區",111/08/29,林志穎,無,
"臺北市第1選舉區",111/08/30,林延鳳,民主進步黨,
"臺北市第1選舉區",111/08/30,蘇府庭,無,
"臺北市第1選舉區",111/08/30,陳重文,中國國民黨,
"臺北市第1選舉區",111/08/30,陳慈慧,民主進步黨,
"臺北市第1選舉區",111/08/30,劉仕傑,時代力量,
"臺北市第1選舉區",111/08/31,張渝江,無,
"臺北市第1選舉區",111/08/31,張斯綱,中國國民黨,
"臺北市第1選舉區",111/08/31,陳賢蔚,民主進步黨,
"臺北市第1選舉區",111/08/31,陳思宇,台灣民眾黨,
"臺北市第1選舉區",111/08/31,汪志冰,中國國民黨,
"臺北市第1選舉區",111/08/31,鍾佩玲,民主進步黨,
"臺北市第1選舉區",111/08/31,林杏兒,中國國民黨,
"臺北市第1選舉區",111/08/31,王郁揚,金色力量黨,
"臺北市第1選舉區",111/08/31,林世宗,民主進步黨,
"臺北市第1選舉區",111/08/31,項豪,中國國家社會主義勞工黨,
"臺北市第1選舉區",111/08/31,侯漢廷,新黨,
"臺北市第1選舉區",111/09/01,黃瀞瑩,台灣民眾黨,
"臺北市第1選舉區",111/09/01,林瑞圖,無,
"臺北市第1選舉區",111/09/01,楊靜宇,無,
"臺北市第1選舉區",111/09/01,鄭穎隆,共和黨,
"臺北市第1選舉區",111/09/01,李光輝,無,
"臺北市第1選舉區",111/09/02,陳政忠,無,
"臺北市第1選舉區",111/09/02,黃郁芬,無,
"臺北市第1選舉區",111/09/02,郝淑薏,無,
"臺北市第2選舉區",111/08/29,江志銘,民主進步黨,
"臺北市第2選舉區",111/08/29,陳志明,時代力量,
"臺北市第2選舉區",111/08/30,游淑慧,中國國民黨,
"臺北市第2選舉區",111/08/30,李明賢,中國國民黨,
"臺北市第2選舉區",111/08/31,何孟樺,民主進步黨,
"臺北市第2選舉區",111/08/31,王孝維,民主進步黨,
"臺北市第2選舉區",111/08/31,李建昌,民主進步黨,
"臺北市第2選舉區",111/08/31,闕枚莎,中國國民黨,
"臺北市第2選舉區",111/08/31,李彥秀,中國國民黨,
"臺北市第2選舉區",111/09/02,陳宥丞,台灣民眾黨,
"臺北市第2選舉區",111/09/02,吳世正,中國國民黨,
"臺北市第2選舉區",111/09/02,吳欣岱,台灣基進,
"臺北市第2選舉區",111/09/02,劉榮之,新黨,
"臺北市第3選舉區",111/08/29,詹為元,中國國民黨,
"臺北市第3選舉區",111/08/29,林柏勛,時代力量,
"臺北市第3選舉區",111/08/30,許淑華,民主進步黨,
"臺北市第3選舉區",111/08/30,許家蓓,民主進步黨,
"臺北市第3選舉區",111/08/31,秦慧珠,中國國民黨,
"選舉區",登記日期,姓名,推薦之政黨,備註
"臺北市第3選舉區",111/08/31,楊寶楨,台灣民眾黨,
"臺北市第3選舉區",111/08/31,張文潔,民主進步黨,
"臺北市第3選舉區",111/09/01,徐巧芯,中國國民黨,
"臺北市第3選舉區",111/09/01,洪健益,民主進步黨,
"臺北市第3選舉區",111/09/01,戴錫欽,中國國民黨,
"臺北市第3選舉區",111/09/01,王鴻薇,中國國民黨,
"臺北市第3選舉區",111/09/01,高毓安,無,
"臺北市第3選舉區",111/09/01,吳崢,無,
"臺北市第3選舉區",111/09/01,吳蕚洋,無,
"臺北市第3選舉區",111/09/02,洪士奇,無,
"臺北市第3選舉區",111/09/02,郭榮先,新黨,
"臺北市第4選舉區",111/08/29,柳采葳,中國國民黨,
"臺北市第4選舉區",111/08/29,梁文傑,民主進步黨,
"臺北市第4選舉區",111/08/31,王世堅,民主進步黨,
"臺北市第4選舉區",111/08/31,顏若芳,民主進步黨,
"臺北市第4選舉區",111/08/31,林珍羽,台灣民眾黨,
"臺北市第4選舉區",111/08/31,連紹傑,小民參政歐巴桑聯盟,
"臺北市第4選舉區",111/08/31,林婕麗,新黨,
"臺北市第4選舉區",111/08/31,葉林傳,中國國民黨,
"臺北市第4選舉區",111/09/01,林亮君,無,
"臺北市第4選舉區",111/09/01,徐千淳,時代力量,
"臺北市第4選舉區",111/09/01,陳怡君,民主進步黨,
"臺北市第4選舉區",111/09/02,陳炳甫,中國國民黨,
"臺北市第4選舉區",111/09/02,高世俊,中國國民黨,
"臺北市第5選舉區",111/08/29,曾琳詒,台灣動物保護黨,
"臺北市第5選舉區",111/08/30,郭智亭,無,
"臺北市第5選舉區",111/08/30,吳志剛,中國國民黨,
"臺北市第5選舉區",111/08/31,邵維倫,民主進步黨,
"臺北市第5選舉區",111/08/31,吳怡萱,台灣民眾黨,
"臺北市第5選舉區",111/08/31,張榮法,新黨,
"臺北市第5選舉區",111/08/31,洪婉臻,民主進步黨,
"臺北市第5選舉區",111/08/31,鍾小平,中國國民黨,
"臺北市第5選舉區",111/08/31,吳沛憶,民主進步黨,
"臺北市第5選舉區",111/08/31,郭昭巖,中國國民黨,
"臺北市第5選舉區",111/09/01,劉耀仁,民主進步黨,
"臺北市第5選舉區",111/09/01,李有宜,無,
"臺北市第5選舉區",111/09/01,應曉薇,中國國民黨,
"臺北市第5選舉區",111/09/01,徐立信,無,
"臺北市第5選舉區",111/09/01,李菁琪,綠黨,
"臺北市第5選舉區",111/09/01,謝和弦,無,
"臺北市第5選舉區",111/09/02,陳樹霖,無,
"臺北市第5選舉區",111/09/02,王麒傑,無,
"臺北市第5選舉區",111/09/02,呂增塔,無,
"選舉區",登記日期,姓名,推薦之政黨,備註
"臺北市第6選舉區",111/08/29,華珮君,台灣動物保護黨,
"臺北市第6選舉區",111/08/29,楊植斗,中國國民黨,
"臺北市第6選舉區",111/08/29,趙怡翔,民主進步黨,
"臺北市第6選舉區",111/08/29,張四維,無,
"臺北市第6選舉區",111/08/30,鄭建炘,臺灣人民共產黨,
"臺北市第6選舉區",111/08/31,陳聖文,民主進步黨,
"臺北市第6選舉區",111/08/31,王閔生,民主進步黨,
"臺北市第6選舉區",111/08/31,高揚凱,中國國民黨,
"臺北市第6選舉區",111/08/31,簡舒培,民主進步黨,
"臺北市第6選舉區",111/08/31,蘇恆,無,
"臺北市第6選舉區",111/08/31,張幸松,台灣民眾黨,
"臺北市第6選舉區",111/08/31,曾獻瑩,無,
"臺北市第6選舉區",111/08/31,陳錦祥,中國國民黨,
"臺北市第6選舉區",111/08/31,詹晉鑒,民主進步黨,
"臺北市第6選舉區",111/08/31,林泓泰,時代力量,
"臺北市第6選舉區",111/09/01,李柏毅,中國國民黨,
"臺北市第6選舉區",111/09/01,張志豪,台灣民眾黨,
"臺北市第6選舉區",111/09/01,耿葳,中國國民黨,
"臺北市第6選舉區",111/09/01,徐弘庭,中國國民黨,
"臺北市第6選舉區",111/09/01,苗博雅,社會民主黨,
"臺北市第6選舉區",111/09/01,王欣儀,中國國民黨,
"臺北市第6選舉區",111/09/01,鄭淑娟,無,
"臺北市第6選舉區",111/09/01,林穎孟,無,
"臺北市第6選舉區",111/09/02,鍾沛君,中國國民黨,
"臺北市第6選舉區",111/09/02,林岳龍,新黨,
"臺北市第6選舉區",111/09/02,林元敏,無,
"臺北市第6選舉區",111/09/02,徐正文,無,
"臺北市第7選舉區",111/08/29,李芳儒,中國國民黨,
"臺北市第7選舉區",111/08/31,"吳郁瑾SawmahKawlo",民主進步黨,
"臺北市第8選舉區",111/08/31,"陳慧君Mulas.Ismahasan",民主進步黨,
"臺北市第8選舉區",111/08/31,"高為人SayunWatan",無,
"臺北市第8選舉區",111/09/01,李傅中武,中國國民黨,
"新北市第1選舉區",111/08/31,蔡錦賢,無黨團結聯盟,
"新北市第1選舉區",111/08/31,陳靜儀,台灣民眾黨,
"新北市第1選舉區",111/08/31,陳偉杰,中國國民黨,
"新北市第1選舉區",111/08/31,鄭宇恩,民主進步黨,
"新北市第1選舉區",111/08/31,陳家琪,中國國民黨,
"選舉區",登記日期,姓名,推薦之政黨,備註
"新北市第1選舉區",111/08/31,彭莉惠,民主進步黨,
"新北市第2選舉區",111/08/31,黃琦翔,台灣民眾黨,
"新北市第2選舉區",111/08/31,賴秋媚,民主進步黨,
"新北市第2選舉區",111/08/31,李宇翔,民主進步黨,
"新北市第2選舉區",111/08/31,蔡淑君,中國國民黨,
"新北市第2選舉區",111/08/31,陳明義,中國國民黨,
"新北市第2選舉區",111/09/01,董俊宏,台灣基進,
"新北市第2選舉區",111/09/02,郭原佑,無,
"新北市第2選舉區",111/09/02,宋明宗,中國國民黨,
"新北市第3選舉區",111/08/30,吳香君,時代力量,
"新北市第3選舉區",111/08/31,鍾宏仁,民主進步黨,
"新北市第3選舉區",111/08/31,翁震州,民主進步黨,
"新北市第3選舉區",111/08/31,黃聖超,中國國民黨,
"新北市第3選舉區",111/08/31,何淑峯,民主進步黨,
"新北市第3選舉區",111/08/31,林秉宥,民主進步黨,
"新北市第3選舉區",111/08/31,陳世軒,台灣民眾黨,
"新北市第3選舉區",111/08/31,何語蓉,小民參政歐巴桑聯盟,
"新北市第3選舉區",111/09/01,蔣根煌,中國國民黨,
