"選舉區",登記日期,姓名,推薦之政黨,備註
"新竹縣",111/08/29,范振揆,無,
"新竹縣",111/08/30,黃秀龍,無,
"新竹縣",111/08/31,周江杰,民主進步黨,
"新竹縣",111/08/31,劉復嵐,無,
"新竹縣",111/09/02,楊文科,中國國民黨,
"苗栗縣",111/08/30,宋國鼎,時代力量,
"苗栗縣",111/08/31,徐定禎,民主進步黨,
"苗栗縣",111/09/01,謝褔弘,中國國民黨,
"苗栗縣",111/09/02,吳盛聖,無,
"苗栗縣",111/09/02,鍾東錦,無,
"彰化縣",111/08/31,王惠美,中國國民黨,
"彰化縣",111/08/31,蕭仁正,無,
"彰化縣",111/09/02,黃秀芳,民主進步黨,
"南投縣",111/08/29,許淑華,中國國民黨,
"南投縣",111/08/31,蔡培慧,民主進步黨,
"南投縣",111/09/01,王永慶,無,
"雲林縣",111/08/29,林佳瑜,,
"雲林縣",111/08/31,劉建國,民主進步黨,
"雲林縣",111/09/02,張麗善,中國國民黨,
"嘉義縣",111/08/31,翁章梁,民主進步黨,
"嘉義縣",111/08/31,王育敏,中國國民黨,
"屏東縣",111/08/29,周春米,民主進步黨,
"屏東縣",111/08/31,蘇清泉,中國國民黨,
"屏東縣",111/08/31,詹智鈞,時代力量,
"宜蘭縣",111/08/29,陳琬惠,台灣民眾黨,
"宜蘭縣",111/08/29,陳秋境,無,
"宜蘭縣",111/08/31,朱振東,天一黨,
"宜蘭縣",111/08/31,許鋐哲,無,
"宜蘭縣",111/09/01,林姿妙,中國國民黨,
"宜蘭縣",111/09/01,江聰淵,民主進步黨,
"花蓮縣",111/08/30,"谷辣斯.尤達卡 KolasYotaka",民主進步黨,
"花蓮縣",111/09/01,徐榛蔚,中國國民黨,
"花蓮縣",111/09/02,黄師鵬,無,
"臺東縣",111/08/30,劉櫂豪,民主進步黨,
"臺東縣",111/08/31,陳長宏,無,
"臺東縣",111/09/02,饒慶鈴,中國國民黨,
"澎湖縣",111/08/30,陳光復,民主進步黨,
"澎湖縣",111/08/31,賴峰偉,中國國民黨,
"澎湖縣",111/09/01,葉竹林,無,
"金門縣",111/08/30,李應文,無,
"金門縣",111/08/31,洪志恒,無,
"金門縣",111/08/31,楊鎮浯,中國國民黨,
"選舉區",登記日期,姓名,推薦之政黨,備註
"金門縣",111/09/01,朱紀瑋,龍黨,
"金門縣",111/09/02,陳福海,無,
"金門縣",111/09/02,林志錦,無,
"連江縣",111/08/29,李問,民主進步黨,
"連江縣",111/09/01,曹爾元,中國國民黨,
"連江縣",111/09/02,王忠銘,中國國民黨,
"基隆市",111/08/29,蔡適應,民主進步黨,
"基隆市",111/08/31,黃希賢,無,
"基隆市",111/08/31,曾國民,無,
"基隆市",111/08/31,陳薇仲,時代力量,
"基隆市",111/09/01,謝國樑,中國國民黨,
"新竹市",111/08/29,高虹安,台灣民眾黨,
"新竹市",111/08/29,龔偉綸,無,
"新竹市",111/08/31,林耕仁,中國國民黨,
"新竹市",111/09/01,沈慧虹,民主進步黨,
"新竹市",111/09/02,黃源甫,無,
"新竹市",111/09/02,李驥羣,無,
"嘉義市",111/08/30,"黃宏成台灣阿成世界偉人財神總統",無,
"嘉義市",111/08/31,李俊俋,民主進步黨,
"嘉義市",111/09/01,蔡松益,無,
"嘉義市",111/09/01,陳泰山,無,
"嘉義市",111/09/02,黃敏惠,中國國民黨,
"嘉義市",111/09/02,黃紹聰,無,
