"選舉區",登記日期,姓名,推薦之政黨,備註
"新竹縣竹北市",111/08/31,鄭朝方,民主進步黨,
"新竹縣竹北市",111/08/31,郭漢章,無,
"新竹縣竹北市",111/09/01,林為洲,中國國民黨,
"新竹縣竹北市",111/09/02,林冠年,台灣民眾黨,
"新竹縣竹東鎮",111/08/31,張順朋,中國國民黨,
"新竹縣竹東鎮",111/08/31,郭遠彰,無,
"新竹縣新埔鎮",111/08/31,陳英樓,中國國民黨,
"新竹縣新埔鎮",111/08/31,陳新源,勞動黨,
"新竹縣新埔鎮",111/08/31,彭瑞德,無,
"新竹縣關西鎮",111/08/30,徐羽霆,無,
"新竹縣關西鎮",111/08/31,陳光彩,無,
"新竹縣關西鎮",111/09/02,曾綉雅,無,
"新竹縣關西鎮",111/09/02,劉德樑,中國國民黨,
"新竹縣湖口鄉",111/08/29,戴翊如,無,
"新竹縣湖口鄉",111/08/31,范綱胤,無,
"新竹縣湖口鄉",111/09/01,田耀祖,無,
"新竹縣湖口鄉",111/09/02,鄭士榤,無,
"新竹縣湖口鄉",111/09/02,吳淑君,中國國民黨,
"新竹縣新豐鄉",111/08/31,許秋澤,中國國民黨,
"新竹縣新豐鄉",111/09/02,徐煒傑,無,
"新竹縣芎林鄉",111/09/01,黃正彪,中國國民黨,
"新竹縣橫山鄉",111/08/29,彭裕文,無,
"新竹縣橫山鄉",111/08/31,張志弘,中國國民黨,
"新竹縣北埔鄉",111/09/01,莊明增,無,
"新竹縣北埔鄉",111/09/01,楊葵琇,無,
"新竹縣寶山鄉",111/08/30,鍾金霖,無,
"新竹縣寶山鄉",111/08/31,邱振瑋,中國國民黨,
"新竹縣寶山鄉",111/08/31,徐冬曲,無,
"新竹縣寶山鄉",111/09/01,范玉燕,無,
"新竹縣峨眉鄉",111/08/31,黃森昌,無,
"新竹縣峨眉鄉",111/09/01,王增忠,中國國民黨,
"新竹縣尖石鄉",111/08/31,曾國大,中國國民黨,
"新竹縣尖石鄉",111/08/31,江彩華,無,
"新竹縣五峰鄉",111/09/02,呂小龍,無,
"新竹縣五峰鄉",111/09/02,葛忠義,中國國民黨,
"新竹縣五峰鄉",111/09/02,秋維書,無,
"苗栗縣苗栗市",111/09/02,邱鎮軍,中國國民黨,
"苗栗縣苑裡鎮",111/09/02,劉秋東,無,
"苗栗縣苑裡鎮",111/09/01,劉育育,無,
"苗栗縣通霄鎮",111/08/31,杜文卿,民主進步黨,
"苗栗縣通霄鎮",111/08/31,李美蓁,無,
"苗栗縣通霄鎮",111/09/02,張可欣,無,
"苗栗縣通霄鎮",111/09/02,林麗容,無,
"選舉區",登記日期,姓名,推薦之政黨,備註
"苗栗縣竹南鎮",111/09/01,康世儒,無,
"苗栗縣頭份市",111/09/01,羅雪珠,無,
"苗栗縣頭份市",111/09/02,黎煥強,無,
"苗栗縣後龍鎮",111/08/31,蔡坤松,中國國民黨,
"苗栗縣後龍鎮",111/08/31,謝清輝,中國國民黨,
"苗栗縣卓蘭鎮",111/08/29,詹錦章,無,
"苗栗縣大湖鄉",111/09/01,陳永福,無,
"苗栗縣大湖鄉",111/09/02,傅松琳,無,
"苗栗縣大湖鄉",111/09/02,黃惠琴,無,
"苗栗縣公館鄉",111/09/01,劉冠霆,無,
"苗栗縣公館鄉",111/09/02,何在鑫,無,
"苗栗縣銅鑼鄉",111/08/31,謝昌年,無,
"苗栗縣銅鑼鄉",111/08/31,李瑞廷,中國國民黨,
"苗栗縣南庄鄉",111/09/01,羅春蓮,無,
"苗栗縣頭屋鄉",111/08/31,徐鑫榮,無,
"苗栗縣頭屋鄉",111/09/01,湯于杰,無,
"苗栗縣三義鄉",111/09/02,呂明忠,無,
